# default,student,balance,income
0,1,325.2828198841,15644.241969999
0,1,623.7578592971,19191.9669165633
0,0,1394.4767755673,44092.5486778967
0,0,929.0854677387,35571.7766510459
0,0,887.7434109529,43478.8851944059
0,0,0,26598.6432244359
0,1,127.2227631462,9801.5001673174
0,0,986.3588950123,41688.0643432576
0,1,1430.3255017555,20846.9633160869
1,0,1026.3588546109,56182.1299303767
0,0,556.0174984479,33705.0786503377
0,0,1018.436236499,53962.2776889912
0,1,1083.711391067,17040.5193960842
0,0,1602.8069430866,34700.2659635459
0,0,921.347854115,47610.9551969613
0,1,769.4497618123,21717.9437219793
0,1,289.8341427089,13914.6037195669
0,0,955.3391648917,46310.1075238865
0,0,387.7866997892,38745.3611515006
0,1,1340.9663889156,18725.9542084895
0,0,1252.8940392937,35587.7235974753
0,0,435.393159422,32907.3324671792
0,0,491.0485060811,37219.5210759241
0,0,1112.5093036391,44298.3856437862
0,0,828.9802098399,55696.8036988707
0,0,568.3520035573,38963.9592439543
0,1,672.4104109962,16508.4250338839
0,0,931.7841072424,37280.4101469294
0,1,982.7730973273,24145.529432349
0,1,686.528758339,25779.7833400234
0,0,1069.5269108327,34694.0007489652
0,0,863.9548546484,17159.1633825291
0,1,976.4514846744,10541.5702251666
1,0,1586.5021990483,48925.9333773086
0,0,544.1262484585,49900.5840191049
0,0,198.9291418197,50463.775492981
0,0,1026.1940951396,35685.4837341184
0,0,1317.5648641479,40731.7639670574
0,0,0,33322.4823586788
0,0,358.6137769283,47688.8047213017
0,1,1511.3728798349,14982.5985069438
0,0,359.9166787494,52248.1180712292
0,1,529.3431062957,17245.8006101566
0,1,888.5648190346,21820.217178924
1,0,1954.3332992357,35067.5349242276
0,0,131.7470759633,36947.7786180191
0,0,518.8990204115,46192.5543655143
0,1,1593.327492106,11570.7286227592
1,1,1473.0345610803,18108.9616707213
0,0,1527.9247989657,44640.7447447419
0,0,1349.9084793183,48103.0307778647
0,0,371.8818634008,46682.5469471478
0,0,758.0210778388,55278.5919447949
0,0,1306.8320341369,57561.4112609049
0,0,605.8472398988,58892.9054842696
0,0,1085.2438113961,21805.7923070268
0,1,1582.2346096024,20214.6895370087
0,0,1078.4834600626,40944.2697839083
0,0,711.6638177048,35741.2021602845
0,0,1204.4591831708,39418.7070865023
0,1,885.2098957078,18693.7271194525
0,0,1795.8837113162,25878.51931005
0,0,230.9162266132,36139.4105825641
0,1,1038.5555979601,17055.7950391374
0,0,731.4771281851,18843.2713163752
0,0,1734.2280437484,37621.6331723075
0,0,640.5203497995,30327.6077411327
0,0,218.1148540874,38766.1076269185
0,0,912.3904234658,26857.1718991427
0,0,726.0421484785,42272.4378377617
0,0,408.6190178328,35622.5983889609
0,0,309.7409324051,33333.5647205627
0,0,1392.6193716631,54027.1994679767
0,1,587.044939923,15939.8195167005
0,0,898.2726563143,48233.875497513
0,0,325.8410056447,37392.681507636
0,0,896.0271358861,30452.0368389113
0,0,803.7645777348,48013.6101491714
0,0,509.1956334092,46368.3940729585
0,1,1031.0177319534,16568.6330047446
0,0,782.413394402,34830.6262855281
0,0,1168.3774858525,42388.1210151284
0,0,561.623001827,36266.8058793083
0,0,850.5184574294,35683.8322872263
0,0,752.5102184765,18960.365575285
0,0,245.505961458,31307.2436442818
1,0,1733.8246787018,26330.5117293113
0,0,590.6660320013,59574.2177200191
0,1,711.5828225956,17780.7598281387
0,1,831.84534385,19797.3565884764
0,0,1344.7112814931,26215.3918353377
0,0,224.6911450518,55040.6127338996
0,0,361.7426655296,54071.3405585766
0,0,1322.8109638837,48016.6173357398
0,0,1043.3743966201,28079.2626836385
0,0,1475.5184852365,48653.6837529258
0,0,812.0838869046,41821.2997786732
0,1,287.7923623078,13060.0085705572
0,0,775.3097894699,38721.2458944943
0,0,344.624077139,43246.5779895621
0,1,372.4308103885,17243.0493024185
0,1,2088.5291087492,18078.3291678441
0,0,946.3981669072,30770.0667301801
0,0,675.3767262914,36921.5759561219
0,0,1012.7684538166,36406.2410883707
0,1,1011.9372094139,18509.2971336599
0,0,452.3726508546,59429.1231408103
0,0,1092.4912589164,30654.685256551
0,0,71.5776897614,61588.2545022497
0,0,1319.0417181748,57768.899984811
0,0,266.2777586883,41204.2949910119
0,0,370.9636489597,25321.3528225484
0,0,848.724426359,41585.9525525883
0,0,507.3961315945,35353.4055306309
0,1,267.3278290965,19698.7138804734
0,0,420.8993318672,39764.7024313117
0,0,129.5964485191,52169.2315710792
0,0,327.2404372875,40061.6245140304
0,0,678.0711055708,63791.8242046779
0,1,199.1270926822,19913.602502446
0,0,1215.6982445086,33598.9707553906
0,0,460.6815058231,37129.2708182323
0,1,1300.7204331361,9266.5297313282
0,0,534.5687079801,37281.0402106883
0,0,1308.5291715203,57190.8748728432
0,0,507.0650320129,42753.1919155811
0,0,197.3272653973,24562.119655863
0,1,819.83429204,16412.9970215885
0,0,0,57003.5937659082
0,0,1489.7803318143,30296.6104370113
0,0,581.5208186021,53100.5724783833
0,1,286.2915646377,19553.6356059805
0,0,371.8652201413,45949.9142067639
0,1,992.7802210919,16585.3242820471
0,1,758.138523558,23758.5776345545
0,0,1174.1949085853,35533.4845189991
0,1,1196.0982644368,23851.2213915256
0,0,613.231402435,34664.5713252985
0,0,968.9723402845,33763.1902797405
0,1,1151.2987164068,14384.7670811016
0,0,848.7027398528,35192.8388667608
0,1,989.0907701482,20262.0219405694
0,0,92.7406629973,40722.5906489062
0,0,1654.9341753616,33179.7839229244
0,0,212.4979287099,53619.4757063793
0,0,73.8932348303,44308.9054028973
0,0,692.1552339933,37592.2608516004
0,0,957.5839622123,40315.7728375368
0,0,69.0238775413,41566.5820708201
0,0,1394.1254433982,42921.017077944
0,0,1317.8664680999,36610.8861107082
0,0,602.0963955813,53553.7224709536
0,0,430.118221188,41105.2876346529
0,0,211.9830281977,33448.2447835816
0,0,544.1431456378,33861.5539040239
0,1,943.8430642802,16701.7830932761
1,0,1412.1924484273,37283.0081014143
0,0,1416.4447698992,33099.4968843458
0,0,193.2831646698,37376.6497130654
0,0,857.2364484143,67124.0570892684
0,0,1132.0784821923,29715.3049436
0,0,1489.3570273597,37758.4128863958
0,0,1527.3593247371,33923.5287652524
0,1,1427.0493836772,18268.5268315544
0,0,964.8630372873,43744.9833544683
0,0,326.150929901,32919.9710526922
0,0,866.2996685407,65931.951109459
0,0,626.1601542245,34007.9083467236
0,0,836.1928646034,43275.1452255696
0,0,826.5580205415,44371.747340566
0,0,102.1225225583,33300.1875216945
0,0,1609.2970309356,52752.9684251831
0,1,140.4556218903,11179.4978592832
0,0,1147.9806946039,20766.3950725174
0,0,855.292565736,35749.0327861947
0,0,1682.2018561614,36366.9912912394
0,0,689.8207735714,30304.7803009091
0,0,1706.0463052472,32900.7114384092
0,0,479.5219091322,43743.6223126641
0,1,765.363356846,11976.408494525
0,0,894.3291028656,45250.7303099136
0,0,993.6470927717,26768.9566762714
0,1,378.4925196736,18659.7721270352
0,1,576.0650075363,13536.6090365199
1,1,2113.6297613814,21100.7217870678
0,0,542.6962061198,40996.2123286467
0,1,493.6295461265,20500.2126317106
0,0,0,29322.6313944581
0,0,1185.5812526407,47782.4971306183
0,1,1719.8711194006,22431.8580010025
0,0,495.7500690717,44361.3911905098
0,0,533.8941544343,33785.7461367448
0,0,150.1427054777,38610.3773141685
0,1,1298.9014931548,14975.264926979
0,0,957.2389599139,57698.4082232021
0,0,836.9332915726,51031.9398320695
0,1,1400.7028240681,23083.2601589174
0,0,857.3291419836,25742.1737665286
0,0,876.7655552777,49291.1665644759
0,0,979.3167148538,27534.9121409756
0,1,491.7043208144,8352.2089884671
0,0,1621.7116428388,37970.4740221371
0,0,643.6155094103,44251.0158829684
0,1,343.7986380528,19971.7762095045
1,0,1711.1690932299,18579.1024704064
0,0,1170.0274063031,33332.6257830801
0,1,638.2043997216,14641.383733897
0,1,1457.8394108688,18496.9320583648
0,0,383.8601549728,31749.6784240199
0,0,618.0316829359,44419.5476702595
0,0,565.2182998711,29015.7240563929
0,0,290.1459587333,32862.5552897116
0,1,576.9442788404,22800.8670501164
0,0,633.1271155602,54034.3550059018
0,1,1350.62900231,11854.9844393708
0,1,893.5582716446,23033.8122137051
0,1,895.3189658042,20869.355939084
0,0,1470.5724910676,44490.321073276
0,0,789.2565112468,43835.3402744719
0,0,218.7690045604,52074.6627185221
0,1,531.6938027448,15794.5816061376
0,1,1268.5378548068,21336.8901013063
0,0,0,34040.3129149758
0,0,1046.5628648832,26555.4889385252
0,0,389.9921751591,29032.1126978627
0,0,642.2346279037,35800.0838167837
0,0,391.9899521721,35012.8696092424
0,0,1483.6890108499,58310.5123479193
0,1,438.574770885,17439.1149542308
0,0,897.8616936785,47557.5240974682
0,0,0,41693.3858354334
0,1,776.639070177,15338.8886029457
0,0,112.4707089134,34320.0261502942
0,0,634.4777759978,56726.1200096328
0,0,791.9474961017,47886.5232680271
0,0,1088.2853058385,43134.5314123793
0,1,2018.3585357081,15472.8495805739
0,0,1470.6352731309,40080.214746584
0,1,611.2088966332,19733.2518009617
0,0,1117.0800283959,42388.4155540623
0,0,1589.9909189671,42268.2798533658
0,0,0,57898.4151586563
0,0,636.2386682162,39172.3633653161
0,1,714.3971711342,17412.7179760367
0,1,946.7796038814,12881.4021094055
0,0,108.0567758373,41840.3258124129
0,0,816.8883527513,52492.3459447917
0,0,5.8838162796,45840.4724566522
0,0,761.7506343132,13889.1325349332
0,1,1173.7813429519,15823.8054768027
0,0,1418.4753725572,38034.1444323705
0,1,864.3571267662,10484.7705038946
0,1,1101.1600919942,14307.0010845492
0,0,0,46615.6980277052
0,0,0,43782.2558593837
0,0,582.3172218024,29239.8460732045
0,0,369.0504875954,38418.8665205537
0,0,966.0518774581,10174.7298015834
0,0,399.4456150813,54329.9229320772
0,0,51.8884865931,41839.1733870635
0,0,460.8794155223,40046.0293272785
0,0,1139.0127276922,36958.5780108845
0,0,707.5731029362,48790.4022479433
0,1,1034.6031513914,18614.037496336
0,0,118.8698000997,42823.5719634177
0,1,461.0043407914,15554.0297650627
0,0,1057.2749999848,42731.8764096481
0,0,1035.4858806278,41714.3737690575
0,0,1010.2795129962,34188.9846488206
0,0,0,41199.7993550432
0,0,656.0237253819,36349.436988707
0,0,539.1375008076,23561.4305215043
0,0,1377.4620613428,49406.072701575
0,1,1322.1459959103,21272.5759430238
0,1,1393.5894906803,23261.8632426465
0,0,1324.0139835537,45114.740311117
0,0,1020.5295572932,35652.6634579727
0,0,2033.5402349161,41629.2372883968
0,0,888.6429125991,19942.6028703941
0,0,1350.1162674817,39555.962310795
1,1,1936.0618624888,13377.8288411616
0,1,1406.9173639701,16427.1007755423
0,0,282.838124549,29478.1380100909
0,0,601.0825713613,25319.3660998709
0,1,1639.4266084175,14682.7766583761
0,1,48.5280958759,16647.3061614762
0,0,324.5045317846,51139.8768545562
0,1,886.4015079368,13995.8895892463
0,0,967.4415737785,51674.4193685904
0,0,711.7376076803,45419.8819421071
0,0,1547.8807897846,50638.3395897593
0,1,1200.5944446495,13772.9891155444
0,0,0,45201.1287123812
0,0,1454.9815887184,43821.2213471973
0,0,355.4423386128,46147.517874115
0,0,0,46927.7844526087
0,0,0,49784.3363547474
0,0,282.8653130749,39961.0398249001
0,0,303.7151176961,29048.0352380344
0,0,157.7630015714,36206.2856905703
0,0,300.000466508,41189.4522010561
0,0,463.9820725345,43330.5524368376
0,0,1654.2349562691,39580.1297092869
0,0,762.5744974327,45526.8947859781
0,1,1887.8817157688,21901.1824969382
0,0,1206.2634918013,34621.7733090617
0,1,247.653103614,20444.7524326315
0,0,576.7961199489,39209.8328678459
0,1,1214.4083061404,18055.2384673481
0,0,987.7455282669,40243.6200175724
0,1,1257.0161299743,19247.9006122535
0,0,524.0856188694,40319.1181371203
0,1,1236.207091809,23364.0486787434
0,0,1008.6750006011,68610.4120555314
0,1,1474.7796045973,17382.4673857923
0,0,772.3753146241,36997.3367352005
0,0,701.5525937118,39526.5771906576
0,0,0,28798.0399729688
0,1,1165.8955113789,14969.287247901
0,0,0,28226.557953656
0,0,1429.221048208,40564.8863059473
0,1,806.6692356699,17359.6747587048
0,0,528.0893156362,46389.3406847376
0,0,963.4281481536,60084.1264776155
0,1,764.5271666985,22578.6356703964
0,0,573.6991369547,49465.7548491151
0,0,1410.3692400527,62395.0381452745
0,0,816.7410270532,47272.3336067607
0,1,1220.524913853,12195.3619458105
0,0,245.4387532547,54133.0383062382
0,1,1083.9112818627,8584.0775771857
0,0,485.34880654,14676.2955127899
0,0,677.7587940182,50309.0647156314
0,0,286.6608746977,34499.5326305991
0,1,843.9202066893,20754.0241650763
0,0,831.8366198557,41247.6422019852
0,0,1024.3263769156,33832.4896292671
0,0,1277.1230980596,42472.9082664883
0,1,1221.9439109906,19127.3502338688
0,0,967.2492817336,27663.1340686837
0,1,1556.9044182868,19272.2364832438
0,1,419.7295549504,24679.7314674036
0,0,276.1648843198,53625.7140947421
0,1,1407.4972722647,14688.3889037995
0,0,1041.0880232758,39515.8430210841
0,0,182.3254441816,39703.2688512737
0,0,162.218486671,41381.2707079487
0,0,405.2739805797,52571.1841278696
0,0,887.1583614131,51519.1264793758
1,0,1844.8838388458,35508.6754221796
0,0,792.9815259372,37549.9499998242
0,1,942.1401049214,23835.3854718109
0,0,938.7858968132,14524.3576239936
0,0,18.9042026877,35590.2325848995
0,1,599.4709831514,18575.4084167931
0,1,679.8095469647,19263.1233225777
0,0,601.2632925848,24400.0962522342
0,0,132.081039257,51694.7395595321
0,0,743.0329688601,25186.4259047665
0,0,728.1868975428,52515.067548616
0,0,467.2475637147,33644.2578423146
0,1,1104.9333484393,17377.4981465423
0,1,310.1981817605,14672.9256971296
0,0,1575.7127047081,45957.2447176986
0,1,1370.2489374127,13358.27420233
0,0,1593.4328027252,73554.2334951972
0,0,463.0022177434,42297.457797763
0,1,786.1060238727,20954.4515707624
0,1,731.5118010771,26505.3445248465
0,1,468.2732193125,27054.8938154627
0,0,219.1457095094,37993.0436785143
0,1,846.9590699934,20659.8532659399
0,0,702.1592628429,57468.4044412075
0,1,1381.644434339,11059.5680660885
0,0,1455.5058367585,33455.0496944581
0,0,1357.9097176483,43377.1121805759
0,0,1032.6270791318,23349.8301266316
0,0,798.8596366767,48336.1293083261
0,1,117.9030817692,14649.8580553618
0,0,234.7436039577,27499.9536219838
0,0,890.2668721758,36631.498422027
0,1,518.478839254,18635.5097072673
0,0,1124.4959597643,31739.563746405
0,0,1468.7880553516,38521.8701999955
0,0,938.1061788306,13405.2109419603
0,0,722.0291624697,26984.2562874375
0,0,610.6417080458,42899.8481269583
0,0,407.7713006914,18555.3235405547
0,0,1057.2288172335,58133.5278357482
0,0,1262.4045159384,57158.7550202353
0,1,1082.6745448421,22417.5561475327
1,0,1969.9429239343,29415.753292071
0,0,760.0996427717,45921.3431313597
0,0,929.3962543087,23133.6598112204
0,0,1177.2495984995,35419.6103097621
0,0,309.270680818,42226.65131333
0,0,981.9439338321,38483.5318863506
0,0,200.1628039657,24280.1301574474
0,0,1630.4830098599,54323.4228868628
0,0,947.2354163043,28310.4937788445
0,0,537.3963541929,40828.140116245
0,1,1292.5687839339,14859.2400849317
0,0,356.8276453935,39444.8253488201
0,0,500.1551170072,34437.7068935173
0,0,1345.7069800589,40802.8865154653
0,1,1091.1397559959,19990.8353295959
0,0,1025.527624767,22741.3913036463
0,0,403.2400248576,42993.4364142112
0,0,699.3426726905,36957.6805692933
0,0,1445.8051637371,15666.0574301555
0,1,963.8992577882,16561.255635469
0,0,542.7656016444,52625.4157104306
0,0,766.9290948694,25376.1037623839
0,0,808.4291275945,29212.9047289716
0,0,736.5367299189,46416.1829197087
0,0,1076.1398231758,31845.9515280532
0,1,731.3148594657,11510.1514733817
0,0,236.00370594,38202.5138392406
0,0,1382.4549524961,40394.3086001964
0,1,915.5715468522,22586.3382776513
0,0,176.5969458086,48957.7563824849
0,1,639.9996263024,19900.0064038998
0,1,950.6780085852,20435.8178098611
0,0,1320.7111152074,29105.4424418385
0,1,1203.0293989665,15952.4520239732
0,0,1335.9352538882,19482.2062817827
1,1,1647.2822476954,16154.4622803728
0,1,1434.3864644851,15761.6996158335
0,0,307.4762384607,36120.9685897979
0,1,1277.8948999108,20649.9299868452
0,0,998.3930699379,46051.9228596918
0,0,561.3432589883,44403.9942871379
0,1,1577.0835805924,15230.8206004836
0,1,412.0714443093,12588.9711331098
1,1,1758.4065708038,14272.2737755858
0,1,251.4681937834,19373.8880179322
0,0,1353.1317345144,40164.0485885543
0,0,10.194456693,32641.9325638431
0,0,933.5547342191,33633.1486889292
0,1,1692.7525380471,23743.8419510997
0,0,663.2504791541,36276.8639525225
0,0,51.5304014163,36851.9128724154
0,0,797.7426470533,53398.9285871911
0,0,0,50243.9311704645
0,0,1217.072761913,62764.0976635433
0,0,0,44980.2930390375
0,0,741.8446660245,45808.5402807401
0,0,455.1844904791,43513.3506271492
0,1,1788.140821618,26228.7104423056
0,0,1253.7734120063,28153.0140567459
0,0,918.093373719,44112.8101652491
0,0,0,30241.9485766869
0,1,699.1734012996,17572.8310644687
0,0,171.9963769888,33505.4934304586
0,0,1326.3488542998,46587.0802885257
0,0,1275.4953030544,40026.2859538126
1,1,2247.4218893271,17926.7230141293
0,0,993.7721191027,52645.6630948018
0,0,997.3795040927,34824.848061927
0,1,652.3726691358,12139.0571198897
0,0,1124.8861886523,41989.0341969489
0,0,1608.8184474848,36721.1034831342
0,1,776.6064729772,4755.2521903356
0,0,845.0207249135,33895.2378498713
0,0,570.0546986685,42157.8077120892
0,0,186.4381343806,13325.1213335376
0,0,0,48672.9560136099
0,0,1429.4887159573,31995.4879988516
0,0,295.0566741215,39479.7516839202
0,0,896.5812766193,54840.0578653019
0,1,1562.5323237951,13754.3340702828
0,0,889.3087417152,33036.2447896186
0,1,1805.682954529,20727.6402234923
0,0,1334.1059277835,43704.4308597779
0,0,527.9402236663,56820.8207444954
0,0,1282.0769462283,52753.0765682445
0,0,932.8287296482,48165.1802367937
0,1,1850.8882472222,21575.7633259386
0,0,455.1907841981,36488.1578499807
0,0,748.2866447822,45626.9945465569
0,0,874.4787422689,33485.5205119318
0,1,538.7065362211,16350.3601824157
0,0,841.8517271833,48615.0145715462
0,0,1814.1681948666,28322.8391895754
0,1,365.7044087356,15953.9756084283
0,0,401.1807574789,39686.6759484968
0,0,2096.1363913723,49992.5298141708
0,0,1429.8785591714,33452.5875602965
0,1,1737.3477149822,19202.7101911288
0,0,1043.3903383985,45309.9489669253
0,1,1155.4565481142,22194.4778758481
0,1,931.6491130363,19179.4467878978
0,0,146.7554608505,49925.0693858343
0,0,1406.9476517096,27667.8360308734
0,1,705.8968255989,18447.8760934385
0,0,641.8039407404,32628.6412619614
0,0,379.6035634842,42862.4888881861
0,0,706.2267919332,33920.4569663211
0,0,577.1319969195,43616.0962322882
0,0,90.9998160633,52387.591991635
0,0,549.3990417563,48424.4043821238
1,1,1102.434982099,17391.779646823
0,1,1228.3387959345,18129.6940624009
0,1,974.0143848705,20108.1035841497
0,0,263.6560617638,50782.8322029762
0,0,847.0691473694,35581.2901156659
0,0,835.1918091136,39977.1314704097
0,0,757.9077111979,37088.8395732868
0,1,1013.6657657202,13821.0900819589
0,1,643.5770009177,28765.910525223
0,1,757.2727634979,18876.0891573188
0,0,1248.2789429176,41100.6261742015
0,0,699.2858501862,41475.9820952634
0,0,866.4026311631,18586.7271653018
0,0,697.6663825645,35402.2679567815
0,0,899.0968928244,39630.6387900137
0,0,674.2046296202,46481.9526798699
0,0,902.9239585605,33778.4032313443
0,0,1591.7558058869,46259.6599752908
0,0,484.2173586397,30178.5752399951
0,0,751.6872865552,51327.3172739106
0,0,604.1949471163,38292.7690977453
0,0,640.6334698922,46075.4150579683
0,1,782.4451651341,23447.2133813526
0,0,1026.9551967352,40307.0110217945
0,1,862.9022538345,16157.8665298407
0,1,780.5121258249,14813.3415822723
0,0,878.0093851672,15262.9351149015
0,0,481.8620282699,32928.2390042737
0,1,1579.9900322302,13274.7315023903
0,0,1.6740259027,23001.6670760201
0,0,514.8490253012,37656.8478724252
0,0,2087.6787408505,44997.3643500816
0,1,973.5147102119,20770.4840331544
0,0,528.8724968953,45235.4971935422
0,0,1131.4124336246,37663.2268693235
0,0,955.3433705484,40368.5978855312
0,0,759.0322604537,45774.3835405276
0,0,1023.8524137153,31492.9983652979
0,0,1096.0777557835,30374.8347206174
0,0,829.3296907099,48734.1661690429
0,0,792.3568717045,39911.4272279601
0,0,882.2645344528,18379.5148607438
0,1,733.8470899363,16400.1283445279
0,0,553.5194362084,45385.3113268622
0,1,822.9595949202,8918.7025390466
0,0,493.9599904499,34621.7576420746
0,0,88.2540567052,43927.315885611
0,0,0,45077.5745780793
0,0,611.8257348856,21716.5343596837
0,1,1096.6921358303,20856.5876398187
0,0,191.6110705503,35119.5813835898
0,0,447.9581611827,54044.8231061654
0,0,1149.6891878858,39974.5630184873
0,1,463.3000047236,16416.6127293146
0,0,1347.6355951433,58953.0926684651
0,1,0,16979.8930728145
0,0,643.0108473932,27735.1582360746
0,1,365.222955835,15375.1517219432
0,0,289.6815694429,45991.0443210763
0,0,578.2906565721,48044.3844904488
0,0,1186.9327290594,51742.5764367357
0,0,426.0072837549,50874.5651795002
0,0,1115.7387769395,48125.6467552088
0,1,932.6958141909,18743.3137407493
0,1,1048.4875962578,22935.5954509348
0,0,768.3729470153,44405.3087453
0,0,785.4947084357,50683.1541835067
0,1,865.2058660686,22081.5816392531
1,0,1801.8011834681,24152.264834226
0,0,950.3412747816,64396.1653447148
0,0,787.0429349128,46266.9414512336
0,0,982.839988771,32419.665047656
0,0,1175.3895771871,35339.556671872
0,1,887.284872181,13132.901347241
0,0,801.9944369471,46439.0035534273
0,0,1096.2467332204,42685.1072902999
0,0,628.8553315664,40490.4260532201
0,1,567.7225809135,14892.3244451469
0,1,843.0087866303,22037.4704117827
0,1,1217.3098751669,10520.0430746812
0,0,0,10593.9212460847
0,0,1186.7779511813,38581.9278558539
0,0,439.0438931077,40148.108054317
0,1,778.9993533135,10489.5735268384
0,1,742.549323469,24505.0193460592
0,1,763.3376238262,15849.8639600086
0,0,408.1160299936,39388.3175611827
0,0,1071.2583543645,36869.0525759518
0,0,1373.5756012978,22182.4165874166
0,0,52.9180891784,30506.358853652
0,1,1140.4543629296,18991.886035461
0,0,1162.2992273248,47513.124771207
0,1,1528.4943700732,22664.3493517211
0,0,991.9611672125,49910.0968835837
0,0,592.4323213806,32283.2641204669
0,0,848.3276082338,30472.7179252633
0,0,309.517982127,35293.1935706219
0,1,425.8446453768,15324.758004218
0,1,1268.486113511,19862.0444216306
0,1,898.6319507532,15293.8740494594
0,0,274.9569464742,24102.3915140994
0,0,399.4431279791,45360.9322533118
0,1,850.3864062387,6389.0705694488
0,0,92.9000889701,43955.8813664077
0,0,854.0233345649,32107.3083419182
0,0,0,29721.3418700634
0,0,1094.8128330167,32936.0586617394
0,0,680.1644593801,25391.6330751958
0,0,1231.3518943234,29867.8764736882
0,0,0,38228.2601678094
0,0,830.0460941607,51847.1229335732
0,0,1267.0014444477,32752.1937409219
0,0,1623.6902719519,36747.9039783266
0,0,302.7190177109,45260.3977308049
0,0,439.9619588324,28215.4788428897
0,1,1016.8254781403,18703.5552303283
0,0,1421.2047638536,47423.7917724389
0,0,479.6771517802,40995.036209941
0,1,925.8969166672,12384.2042299631
0,1,1192.7021593955,21597.7516651387
0,0,1649.9170302362,36091.3847479288
0,0,808.9991025812,26379.8866963464
0,0,752.0562947014,49741.4315184812
0,0,727.1907763066,27282.1983550083
0,0,845.6073099921,31633.0872543091
0,0,445.6618979012,46816.105113725
0,0,1459.0449663579,49753.8049162963
0,1,988.6416095842,22085.4508197692
0,0,796.9912084634,25159.554855822
0,0,903.4591316067,33640.0996762864
0,0,1163.0839040813,45488.7505586529
0,0,1217.2105274913,33865.050577167
0,1,740.2286772267,23469.3875040857
0,0,1259.4505241731,28881.7252478321
0,0,501.3916859565,42856.1899982353
0,0,808.6118885765,48650.4338778726
0,0,413.8882716169,53142.0239048614
0,1,666.4982301694,11951.8987902488
0,1,412.1607883365,17679.5217697791
0,1,372.6524955327,22308.0412831276
0,0,1235.0766543147,48687.5571560364
0,0,853.2462215899,41581.195336223
0,0,1911.6685167283,52802.0888231585
0,0,357.9694607289,57012.5508813006
0,1,698.1579816674,19582.8161575693
0,0,918.4610912205,32468.4507371825
1,0,1741.9149154325,35067.4251226861
0,0,577.4934766894,39015.4168357708
0,1,1415.681994443,21856.3209297024
0,1,1524.4868334155,15845.8712481288
0,1,1171.4414012862,19213.385726928
0,1,396.8014840792,26061.7642503507
0,0,1236.1581244068,19682.7109013115
0,0,1053.4054946737,52921.8537919159
0,0,1207.040624867,42171.9889675781
0,0,528.9619451997,27065.7052750894
0,0,662.7032549587,48652.1699429375
0,0,517.2285076188,40248.5860722947
0,0,938.8460042611,40914.2282285304
1,0,1823.6365592236,44260.1563740071
0,0,638.7219871695,48085.707914938
0,0,929.0226144185,23889.6800602367
0,1,282.2487063172,19809.0986748885
0,1,1429.6093276134,14827.8945358154
0,1,672.35816324,24495.0376192773
0,0,752.4667639108,39896.1093744995
0,0,471.3461269899,30337.1411809513
0,0,270.5857588724,44958.6312672761
1,0,2075.3278924012,43817.4994165192
0,0,96.8038990504,31371.7260760776
0,1,568.2949509725,13286.3504957018
0,1,990.8805619302,21164.6639904912
0,0,284.5609721365,45542.1738019605
0,0,983.8373407671,28980.1020215873
0,0,924.4373405224,40987.4861505338
0,0,857.1531968691,31252.6513536423
0,0,195.0223351861,44222.9787399682
0,0,1046.0089959993,45573.3837714878
0,1,933.350405093,15557.6325634422
0,0,0,43646.9117171667
0,0,691.8920904913,32512.195389798
0,1,1097.9696212585,16275.6836356714
0,0,0,45374.9971794388
0,1,402.9091630479,22752.3269494562
0,0,1230.9031608653,44303.1979964794
0,0,959.4820389376,31357.4463317624
0,0,630.2291255367,46713.6304386072
0,1,1353.4930298696,16727.6637244271
0,1,603.5751900276,15477.3538789755
0,0,830.2500906349,35377.8570634333
0,0,858.1799645373,30892.7357962171
0,0,380.1735083084,37395.718934378
0,1,1005.8117331008,12112.6574158034
0,0,1027.8253071193,33089.4672946505
0,0,456.003327034,29898.0050635925
0,0,1043.097830175,30516.2627004716
0,0,586.9688853829,50317.6528901077
0,0,271.9422082181,27790.0692786972
0,0,419.7290517216,37444.5360607249
0,1,597.1123801904,12660.8145668556
0,0,342.9573695976,43688.5348603431
0,0,728.2789548401,30028.180114333
0,1,513.8367631859,9879.1152208673
0,0,795.9586091095,22570.4833957793
0,0,1.9766916566,51672.3606746991
0,0,1355.6412195956,36671.6598743079
0,1,319.2626761322,24881.3856596421
0,0,1719.1692407312,57866.0587647858
0,1,1191.0855736739,20895.4081878779
0,0,984.4391630541,25294.8679947978
0,0,947.7959041328,45284.2059483097
0,0,949.0387135286,47760.4001660739
0,1,219.7286194734,18401.9824159211
0,0,1465.7439312942,25521.269892488
0,1,645.3388268928,20122.2022949879
0,1,856.5644805097,23199.9770243004
0,1,912.8325372652,19467.9793084482
0,1,774.3476912738,15147.4050875774
0,1,1376.3400222926,17101.4277855388
0,0,699.6803861083,50267.8498703097
0,1,903.4586502086,17254.9607045282
0,1,1150.5471857873,23705.9534246888
0,0,751.3387370321,42736.4281010473
0,0,556.0773209593,25371.2137682282
0,0,751.3922404876,29875.0468943881
0,0,425.986919626,39772.7524115106
0,0,297.6808142549,26586.5338259686
0,0,507.2462936877,46106.2333111186
0,0,865.6970037669,33541.0463795618
0,1,1265.5273769845,14672.2561827333
0,0,564.4113064903,39643.536293479
0,0,621.0412192898,50804.6753093259
0,0,1205.5906901595,25920.860620437
0,0,1943.9323001153,24193.6089530073
0,0,415.2887519203,35790.1308927711
